# MeSH entry terms as MONDO disease synonyms -- PRECOMPUTED, do not hand-edit.
# script: scripts/build_mesh_disease_synonyms.py
# built: 2026-08-15T02:02:39+00:00
# mesh: desc2026.gz (NLM, public domain)
# mondo: releases/2026-08-04
# join: MONDO-asserted only (obo MESH xref + sssom exactMatch); unambiguous only; disease branch (C*/F03)
# rows: 8158 over 2594 MONDO terms
mondo_uri	mondo_label	synonym	mesh_id
http://purl.obolibrary.org/obo/MONDO_0001147	meningocele	Herniation of Meninges	MESH:D008588
http://purl.obolibrary.org/obo/MONDO_0001147	meningocele	Meningeal Herniation	MESH:D008588
http://purl.obolibrary.org/obo/MONDO_0001147	meningocele	Meningeal Herniations	MESH:D008588
http://purl.obolibrary.org/obo/MONDO_0001147	meningocele	Meninges Herniation	MESH:D008588
http://purl.obolibrary.org/obo/MONDO_0001147	meningocele	Meninges Herniations	MESH:D008588
http://purl.obolibrary.org/obo/MONDO_0001147	meningocele	Meningoceles	MESH:D008588
http://purl.obolibrary.org/obo/MONDO_0001149	microcephaly	Microcephalies	MESH:D008831
http://purl.obolibrary.org/obo/MONDO_0001150	hydrocephalus	Hydrocephaly	MESH:D006849
http://purl.obolibrary.org/obo/MONDO_0001156	borderline personality disorder	Borderline Personality Disorders	MESH:D001883
http://purl.obolibrary.org/obo/MONDO_0001157	dependent personality disorder	Dependent Personality Disorders	MESH:D003859
http://purl.obolibrary.org/obo/MONDO_0001157	dependent personality disorder	Passive Dependent Personality	MESH:D003859
http://purl.obolibrary.org/obo/MONDO_0001157	dependent personality disorder	Passive-Dependent Personality	MESH:D003859
http://purl.obolibrary.org/obo/MONDO_0001158	obsessive-compulsive personality disorder	Compulsive Personality Disorder	MESH:D003193
http://purl.obolibrary.org/obo/MONDO_0001158	obsessive-compulsive personality disorder	Compulsive Personality Disorders	MESH:D003193
http://purl.obolibrary.org/obo/MONDO_0001159	multiple personality disorder	Multiple Identity Disorder	MESH:D009105
http://purl.obolibrary.org/obo/MONDO_0001159	multiple personality disorder	Multiple Identity Disorders	MESH:D009105
http://purl.obolibrary.org/obo/MONDO_0001159	multiple personality disorder	Multiple Personalities	MESH:D009105
http://purl.obolibrary.org/obo/MONDO_0001159	multiple personality disorder	Multiple Personality	MESH:D009105
http://purl.obolibrary.org/obo/MONDO_0001159	multiple personality disorder	Multiple Personality Disorders	MESH:D009105
http://purl.obolibrary.org/obo/MONDO_0001160	dissociative disorder	Dissociative Disorders	MESH:D004213
http://purl.obolibrary.org/obo/MONDO_0001160	dissociative disorder	Dissociative Reaction	MESH:D004213
http://purl.obolibrary.org/obo/MONDO_0001160	dissociative disorder	Dissociative Reactions	MESH:D004213
http://purl.obolibrary.org/obo/MONDO_0001161	schizoid personality disorder	Schizoid Personalities	MESH:D012557
http://purl.obolibrary.org/obo/MONDO_0001161	schizoid personality disorder	Schizoid Personality	MESH:D012557
http://purl.obolibrary.org/obo/MONDO_0001161	schizoid personality disorder	Schizoid Personality Disorders	MESH:D012557
http://purl.obolibrary.org/obo/MONDO_0001163	paranoid personality disorder	Paranoid Personalities	MESH:D010260
http://purl.obolibrary.org/obo/MONDO_0001163	paranoid personality disorder	Paranoid Personality	MESH:D010260
http://purl.obolibrary.org/obo/MONDO_0001163	paranoid personality disorder	Paranoid Personality Disorders	MESH:D010260
http://purl.obolibrary.org/obo/MONDO_0001164	antisocial personality disorder	Antisocial Personalities	MESH:D000987
http://purl.obolibrary.org/obo/MONDO_0001164	antisocial personality disorder	Antisocial Personality	MESH:D000987
http://purl.obolibrary.org/obo/MONDO_0001164	antisocial personality disorder	Antisocial Personality Disorders	MESH:D000987
http://purl.obolibrary.org/obo/MONDO_0001164	antisocial personality disorder	Psychopathic Personalities	MESH:D000987
http://purl.obolibrary.org/obo/MONDO_0001164	antisocial personality disorder	Sociopathic Personalities	MESH:D000987
http://purl.obolibrary.org/obo/MONDO_0001165	tongue disorder	Tongue Diseases	MESH:D014060
http://purl.obolibrary.org/obo/MONDO_0001166	nephritis	Nephritides	MESH:D009393
http://purl.obolibrary.org/obo/MONDO_0001170	hemiplegia	Hemiplegias	MESH:D006429
http://purl.obolibrary.org/obo/MONDO_0001176	lens disorder	Lens Disease	MESH:D007905
http://purl.obolibrary.org/obo/MONDO_0001176	lens disorder	Lens Diseases	MESH:D007905
http://purl.obolibrary.org/obo/MONDO_0001179	pinguecula	Pingueculas	MESH:D059407
http://purl.obolibrary.org/obo/MONDO_0001196	psychologic dyspareunia	Dyspareunia	MESH:D004414
http://purl.obolibrary.org/obo/MONDO_0001209	common wart	Verruca	MESH:D014860
http://purl.obolibrary.org/obo/MONDO_0001209	common wart	Verrucas	MESH:D014860
http://purl.obolibrary.org/obo/MONDO_0001209	common wart	Wart	MESH:D014860
http://purl.obolibrary.org/obo/MONDO_0001209	common wart	Warts	MESH:D014860
http://purl.obolibrary.org/obo/MONDO_0001221	esophageal varices	Esophageal and Gastric Varices	MESH:D004932
http://purl.obolibrary.org/obo/MONDO_0001223	parathyroid gland disorder	Parathyroid Diseases	MESH:D010279
http://purl.obolibrary.org/obo/MONDO_0001223	parathyroid gland disorder	Parathyroid Disorder	MESH:D010279
http://purl.obolibrary.org/obo/MONDO_0001223	parathyroid gland disorder	Parathyroid Disorders	MESH:D010279
http://purl.obolibrary.org/obo/MONDO_0001236	appendiceal neoplasm	Appendiceal Neoplasms	MESH:D001063
http://purl.obolibrary.org/obo/MONDO_0001240	neonatal anemia	Anemia Neonatorum	MESH:D000751
http://purl.obolibrary.org/obo/MONDO_0001240	neonatal anemia	Neonatal Anemias	MESH:D000751
http://purl.obolibrary.org/obo/MONDO_0001243	disseminated intravascular coagulation	Consumption Coagulopathies	MESH:D004211
http://purl.obolibrary.org/obo/MONDO_0001243	disseminated intravascular coagulation	Consumption Coagulopathy	MESH:D004211
http://purl.obolibrary.org/obo/MONDO_0001243	disseminated intravascular coagulation	Disseminated Intravascular Coagulations	MESH:D004211
http://purl.obolibrary.org/obo/MONDO_0001243	disseminated intravascular coagulation	Intravascular Disseminated Coagulation	MESH:D004211
http://purl.obolibrary.org/obo/MONDO_0001243	disseminated intravascular coagulation	Intravascular Disseminated Coagulations	MESH:D004211
http://purl.obolibrary.org/obo/MONDO_0001244	vitamin K deficiency hemorrhagic disease	Vitamin K Deficiencies	MESH:D014813
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Fear of Social Evaluation	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Social Anxiety Disorders	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Social Evaluation Fear	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Social Evaluation Phobia	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Social Evaluation Phobias	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Social Phobias	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Sociophobia	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001247	social phobia	Sociophobias	MESH:D000072861
http://purl.obolibrary.org/obo/MONDO_0001249	trachoma	Egyptian Ophthalmia	MESH:D014141
http://purl.obolibrary.org/obo/MONDO_0001249	trachoma	Trachomas	MESH:D014141
http://purl.obolibrary.org/obo/MONDO_0001256	arteriovenous hemangioma/malformation	Arteriovenous Malformation	MESH:D001165
http://purl.obolibrary.org/obo/MONDO_0001256	arteriovenous hemangioma/malformation	Arteriovenous Malformations	MESH:D001165
http://purl.obolibrary.org/obo/MONDO_0001268	gingival recession	Gingival Recessions	MESH:D005889
http://purl.obolibrary.org/obo/MONDO_0001269	scleral disorder	Sclera Diseases	MESH:D015422
http://purl.obolibrary.org/obo/MONDO_0001269	scleral disorder	Scleral Disease	MESH:D015422
http://purl.obolibrary.org/obo/MONDO_0001269	scleral disorder	Scleral Diseases	MESH:D015422
http://purl.obolibrary.org/obo/MONDO_0001271	lens subluxation	Lens Subluxations	MESH:D007906
http://purl.obolibrary.org/obo/MONDO_0001273	megacolon	Megacolons	MESH:D008531
http://purl.obolibrary.org/obo/MONDO_0001292	autonomic nervous system disorder	Autonomic Disorder	MESH:D001342
http://purl.obolibrary.org/obo/MONDO_0001292	autonomic nervous system disorder	Autonomic Disorders	MESH:D001342
http://purl.obolibrary.org/obo/MONDO_0001292	autonomic nervous system disorder	Autonomic Nervous System Diseases	MESH:D001342
http://purl.obolibrary.org/obo/MONDO_0001292	autonomic nervous system disorder	Dysautonomias	MESH:D001342
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Bernard Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Bernard Syndromes	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Bernard's Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Bernards Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Claude Bernard Horner Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Claude Bernard-Horner Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Horners Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Oculosympathetic Syndrome	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Oculosympathetic Syndromes	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Sympathetic Ocular Ophthalmoplegia	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Sympathetic Ocular Ophthalmoplegias	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Sympathetic Ocular-Ophthalmoplegia	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001294	Horner syndrome	Sympathetic Ocular-Ophthalmoplegias	MESH:D006732
http://purl.obolibrary.org/obo/MONDO_0001297	cardiac tamponade	Cardiac Tamponades	MESH:D002305
http://purl.obolibrary.org/obo/MONDO_0001297	cardiac tamponade	Pericardial Tamponades	MESH:D002305
http://purl.obolibrary.org/obo/MONDO_0001301	rumination disorder	Childhood Eating and Feeding Disorders	MESH:D019959
http://purl.obolibrary.org/obo/MONDO_0001301	rumination disorder	Feeding and Eating Disorders of Childhood	MESH:D019959
http://purl.obolibrary.org/obo/MONDO_0001305	laryngostenosis	Laryngeal Stenoses	MESH:D007829
http://purl.obolibrary.org/obo/MONDO_0001305	laryngostenosis	Laryngeal Stenosis	MESH:D007829
http://purl.obolibrary.org/obo/MONDO_0001305	laryngostenosis	Laryngostenoses	MESH:D007829
http://purl.obolibrary.org/obo/MONDO_0001314	chondrocalcinosis	Chondrocalcinoses	MESH:D002805
http://purl.obolibrary.org/obo/MONDO_0001315	orthostatic intolerance	Cardiac Neuroses	MESH:D009449
http://purl.obolibrary.org/obo/MONDO_0001315	orthostatic intolerance	Cardiac Neurosis	MESH:D009449
http://purl.obolibrary.org/obo/MONDO_0001315	orthostatic intolerance	Cardiac Phobia	MESH:D009449
http://purl.obolibrary.org/obo/MONDO_0001315	orthostatic intolerance	Effort Syndrome	MESH:D009449
http://purl.obolibrary.org/obo/MONDO_0001315	orthostatic intolerance	Neurocirculatory Asthenias	MESH:D009449
http://purl.obolibrary.org/obo/MONDO_0001326	dental pulp necrosis	Dental Pulp Necroses	MESH:D003790
http://purl.obolibrary.org/obo/MONDO_0001326	dental pulp necrosis	Pulp Necroses	MESH:D003790
http://purl.obolibrary.org/obo/MONDO_0001328	thyroid hormone resistance syndrome	Refetoff DeWind DeGroot Syndrome	MESH:D018382
http://purl.obolibrary.org/obo/MONDO_0001328	thyroid hormone resistance syndrome	Refetoff Syndrome	MESH:D018382
http://purl.obolibrary.org/obo/MONDO_0001328	thyroid hormone resistance syndrome	Refetoff-DeWind-DeGroot Syndrome	MESH:D018382
http://purl.obolibrary.org/obo/MONDO_0001330	presbyopia	Presbyopias	MESH:D011305
http://purl.obolibrary.org/obo/MONDO_0001340	heart cancer	Cardiac Neoplasm	MESH:D006338
http://purl.obolibrary.org/obo/MONDO_0001340	heart cancer	Cardiac Neoplasms	MESH:D006338
http://purl.obolibrary.org/obo/MONDO_0001340	heart cancer	Cardiac Tumors	MESH:D006338
http://purl.obolibrary.org/obo/MONDO_0001340	heart cancer	Heart Neoplasm	MESH:D006338
http://purl.obolibrary.org/obo/MONDO_0001340	heart cancer	Heart Neoplasms	MESH:D006338
http://purl.obolibrary.org/obo/MONDO_0001341	selective IgA deficiency disease	IgA Deficiency	MESH:D017098
http://purl.obolibrary.org/obo/MONDO_0001342	dysgammaglobulinemia	Dysgammaglobulinemias	MESH:D004406
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	FSH Muscular Dystrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Facio-Scapulo-Humeral Dystrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Facioscapulohumeral Atrophies	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Facioscapulohumeral Atrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Facioscapulohumeral Muscular Dystrophies	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Facioscapulohumeral Type Progressive Muscular Dystrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Facioscapuloperoneal Muscular Dystrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Landouzy Dejerine Dystrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Landouzy-Dejerine Dystrophies	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001347	facioscapulohumeral muscular dystrophy	Landouzy-Dejerine Dystrophy	MESH:D020391
http://purl.obolibrary.org/obo/MONDO_0001356	iron deficiency anemia	Iron Deficiency Anemias	MESH:D018798
http://purl.obolibrary.org/obo/MONDO_0001356	iron deficiency anemia	Iron-Deficiency Anemias	MESH:D018798
http://purl.obolibrary.org/obo/MONDO_0001358	bronchial disorder	Bronchial Disease	MESH:D001982
http://purl.obolibrary.org/obo/MONDO_0001358	bronchial disorder	Bronchial Diseases	MESH:D001982
http://purl.obolibrary.org/obo/MONDO_0001370	pericardial effusion	Pericardial Effusions	MESH:D010490
http://purl.obolibrary.org/obo/MONDO_0001371	protein-energy malnutrition	Protein Calorie Malnutrition	MESH:D011502
http://purl.obolibrary.org/obo/MONDO_0001371	protein-energy malnutrition	Protein-Calorie Malnutrition	MESH:D011502
http://purl.obolibrary.org/obo/MONDO_0001383	degenerative myopia	Degenerative Myopias	MESH:D047728
http://purl.obolibrary.org/obo/MONDO_0001383	degenerative myopia	Pathological Myopia	MESH:D047728
http://purl.obolibrary.org/obo/MONDO_0001383	degenerative myopia	Pathological Myopias	MESH:D047728
http://purl.obolibrary.org/obo/MONDO_0001384	myopia	Myopias	MESH:D009216
http://purl.obolibrary.org/obo/MONDO_0001384	myopia	Nearsightedness	MESH:D009216
http://purl.obolibrary.org/obo/MONDO_0001384	myopia	Nearsightednesses	MESH:D009216
http://purl.obolibrary.org/obo/MONDO_0001386	visual epilepsy	Seizure	MESH:D012640
http://purl.obolibrary.org/obo/MONDO_0001386	visual epilepsy	Seizures	MESH:D012640
http://purl.obolibrary.org/obo/MONDO_0001397	mononeuropathy	Mononeuropathies	MESH:D020422
http://purl.obolibrary.org/obo/MONDO_0001402	vaginal cancer	Vagina Neoplasms	MESH:D014625
http://purl.obolibrary.org/obo/MONDO_0001402	vaginal cancer	Vaginal Neoplasm	MESH:D014625
http://purl.obolibrary.org/obo/MONDO_0001402	vaginal cancer	Vaginal Neoplasms	MESH:D014625
http://purl.obolibrary.org/obo/MONDO_0001406	peripheral nervous system neoplasm	Peripheral Nerve Neoplasms	MESH:D010524
http://purl.obolibrary.org/obo/MONDO_0001406	peripheral nervous system neoplasm	Peripheral Nerve Tumors	MESH:D010524
http://purl.obolibrary.org/obo/MONDO_0001406	peripheral nervous system neoplasm	Peripheral Nervous System Neoplasms	MESH:D010524
http://purl.obolibrary.org/obo/MONDO_0001409	esophagitis	Esophagitides	MESH:D004941
http://purl.obolibrary.org/obo/MONDO_0001410	postmenopausal atrophic vaginitis	Atrophic Vaginitides	MESH:D059268
http://purl.obolibrary.org/obo/MONDO_0001411	synostosis	Synostoses	MESH:D013580
http://purl.obolibrary.org/obo/MONDO_0001414	osteopoikilosis	Osteopoikiloses	MESH:D010023
http://purl.obolibrary.org/obo/MONDO_0001433	vaginal disorder	Vaginal Diseases	MESH:D014623
http://purl.obolibrary.org/obo/MONDO_0001436	hemosiderosis	Hemosideroses	MESH:D006486
http://purl.obolibrary.org/obo/MONDO_0001437	pulmonary alveolar proteinosis	Pulmonary Alveolar Proteinoses	MESH:D011649
http://purl.obolibrary.org/obo/MONDO_0001442	dysthymic disorder	Dysthymic Disorders	MESH:D019263
http://purl.obolibrary.org/obo/MONDO_0001443	tympanosclerosis	Myringoscleroses	MESH:D063371
http://purl.obolibrary.org/obo/MONDO_0001443	tympanosclerosis	Myringosclerosis	MESH:D063371
http://purl.obolibrary.org/obo/MONDO_0001444	Chagas disease	American Trypanosomiasis	MESH:D014355
http://purl.obolibrary.org/obo/MONDO_0001444	Chagas disease	South American Trypanosomiasis	MESH:D014355
http://purl.obolibrary.org/obo/MONDO_0001444	Chagas disease	Trypanosoma cruzi Infection	MESH:D014355
http://purl.obolibrary.org/obo/MONDO_0001444	Chagas disease	Trypanosoma cruzi Infections	MESH:D014355
http://purl.obolibrary.org/obo/MONDO_0001449	lymphocytic choriomeningitis	Armstrong Syndrome	MESH:D008216
http://purl.obolibrary.org/obo/MONDO_0001449	lymphocytic choriomeningitis	Armstrong's Syndrome	MESH:D008216
http://purl.obolibrary.org/obo/MONDO_0001449	lymphocytic choriomeningitis	Lymphocytic Choriomeningitis Virus Encephalomyelitis	MESH:D008216
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Radial Mononeuropathies	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Radial Mononeuropathy	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Radial Nerve Disease	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Radial Nerve Diseases	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Radial Neuropathies	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Supinator Syndrome	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001459	radial neuropathy	Supinator Syndromes	MESH:D020425
http://purl.obolibrary.org/obo/MONDO_0001475	neutropenia	Neutropenias	MESH:D009503
http://purl.obolibrary.org/obo/MONDO_0001476	coloboma	Colobomas	MESH:D003103
http://purl.obolibrary.org/obo/MONDO_0001476	coloboma	Ocular Colobomas	MESH:D003103
http://purl.obolibrary.org/obo/MONDO_0001484	paranoid schizophrenia	Paranoid Schizophrenias	MESH:D012563
http://purl.obolibrary.org/obo/MONDO_0001495	hematocele of tunica vaginalis testis	Hematocele	MESH:D006398
http://purl.obolibrary.org/obo/MONDO_0001495	hematocele of tunica vaginalis testis	Hematoceles	MESH:D006398
http://purl.obolibrary.org/obo/MONDO_0001498	varicocele	Varicoceles	MESH:D014646
http://purl.obolibrary.org/obo/MONDO_0001504	fetishistic disorder	Fetishism (Psychiatric)	MESH:D005329
http://purl.obolibrary.org/obo/MONDO_0001504	fetishistic disorder	Psychiatric Fetishism	MESH:D005329
http://purl.obolibrary.org/obo/MONDO_0001516	spinal muscular atrophy	Spinal Amyotrophies	MESH:D009134
http://purl.obolibrary.org/obo/MONDO_0001516	spinal muscular atrophy	Spinal Amyotrophy	MESH:D009134
http://purl.obolibrary.org/obo/MONDO_0001519	entropion	Entropions	MESH:D004774
http://purl.obolibrary.org/obo/MONDO_0001522	pyromania	Firesetting Behavior	MESH:D005391
http://purl.obolibrary.org/obo/MONDO_0001522	pyromania	Firesetting Behaviors	MESH:D005391
http://purl.obolibrary.org/obo/MONDO_0001522	pyromania	Pyromanias	MESH:D005391
